"","county_name","state","state_fips","county_fips","fips_class","CSA","CBSA","population","geometry"
"1","Adair County","IA","19","001","H1",NA,NA,7682,list(c(-94.2458267211914, -94.2458267211914, -94.2458267211914, -94.4864654541016, -94.7099227905273, -94.7099227905273, -94.2458267211914, 41.5050621032715, 41.1612892150879, 41.1612892150879, 41.1612892150879, 41.1612892150879, 41.5050621032715, 41.5050621032715))
"2","Adair County","MO","29","001","H1",NA,"28860",25607,list(c(-92.6759185791016, -92.3321533203125, -92.3321533203125, -92.3321533203125, -92.3321533203125, -92.8420791625977, -92.8420791625977, -92.6759185791016, 40.3534164428711, 40.3534164428711, 40.3534164428711, 40.3133087158203, 40.044017791748, 40.0382919311523, 40.3476905822754, 40.3534164428711))
"3","Adams County","IA","19","003","H1",NA,NA,4029,list(c(-94.7099227905273, -94.4864654541016, -94.4864654541016, -94.9333801269531, -94.9333801269531, -94.7099227905273, 41.1612892150879, 41.1612892150879, 40.9034576416016, 40.9034576416016, 41.1555557250977, 41.1612892150879))
"4","Adams County","NE","31","001","H1",NA,"25580",31364,list(c(-98.7263565063477, -98.2966384887695, -98.2966384887695, -98.2909088134766, -98.7320861816406, -98.7263565063477, 40.697193145752, 40.697193145752, 40.697193145752, 40.3362274169922, 40.3476905822754, 40.697193145752))
"5","Allamakee County","IA","19","005","H1",NA,NA,14330,list(c(-91.2263412475586, -91.2263412475586, -91.2034225463867, -91.1690444946289, -91.15185546875, -91.0716400146484, -91.0601806640625, -91.0716400146484, -91.1403961181641, -91.1747741699219, -91.1805038452148, -91.1747741699219, -91.598762512207, -91.598762512207, -91.610221862793, -91.6044921875, -91.2263412475586, 43.4989547729492, 43.4531211853027, 43.4302024841309, 43.413013458252, 43.3614463806152, 43.2984199523926, 43.2640419006348, 43.2411231994629, 43.1666412353516, 43.1265296936035, 
43.080696105957, 43.08642578125, 43.08642578125, 43.3557167053223, 43.3499870300293, 43.5104141235352, 43.4989547729492))
"6","Allen County","KS","20","001","H1",NA,NA,13371,list(c(-95.0995407104492, -95.5407104492188, -95.5407104492188, -95.5349807739258, -95.0880737304688, -95.0995407104492, 37.7350006103516, 37.7292709350586, 37.7292709350586, 38.0386695861816, 38.0272064208984, 37.7350006103516))
"7","Anderson County","KS","20","003","H1",NA,NA,8102,list(c(-95.5235214233398, -95.0823440551758, -95.0880737304688, -95.5349807739258, -95.5235214233398, -95.5177917480469, -95.5235214233398, 38.3939018249512, 38.3939018249512, 38.0272064208984, 38.0386695861816, 38.2563934326172, 38.2563934326172, 38.3939018249512))
"8","Andrew County","MO","29","003","H1","312","41140",17291,list(c(-94.5953369140625, -94.5953369140625, -94.6010665893555, -94.8875427246094, -94.8932723999023, -94.9505615234375, -94.9792098999023, -95.0021362304688, -95.0021362304688, -94.9963989257812, -95.0135955810547, -95.0135955810547, -95.036506652832, -95.0537033081055, -95.036506652832, -95.0479736328125, -94.5953369140625, 40.1414260864258, 40.044017791748, 39.8320274353027, 39.8320274353027, 39.8664054870605, 39.8721351623535, 39.9294281005859, 39.9122428894043, 39.9580764770508, 39.9809951782227, 
40.0039138793945, 40.0554809570312, 40.061206817627, 40.0841255187988, 40.1070442199707, 40.1414260864258, 40.1414260864258))
